train_loss,val_loss,MSE,R2,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.6093761196732521,0.48166924715042114,447.4991760253906,-2.172182271158423,1729705609,checkpoint_000060,True,False,61,9d170_00660,2024-10-23_19-46-49,41.012691259384155,2685.349702358246,2370971,node108,10.5.3.178,2685.349702358246,61
0.617322223931551,0.47090646624565125,438.0374450683594,-2.0562635103076214,1729705650,checkpoint_000061,True,False,62,9d170_00660,2024-10-23_19-47-30,40.62871813774109,2725.978420495987,2370971,node108,10.5.3.178,2725.978420495987,62
0.5964316549897194,0.4913465082645416,450.2268981933594,-2.26031394237279,1729705691,checkpoint_000062,True,False,63,9d170_00660,2024-10-23_19-48-11,41.3986656665802,2767.377086162567,2370971,node108,10.5.3.178,2767.377086162567,63
0.602925413697958,0.4726209342479706,438.31390380859375,-2.0356795017720373,1729705733,checkpoint_000063,True,False,64,9d170_00660,2024-10-23_19-48-53,42.09580159187317,2809.4728877544403,2370971,node108,10.5.3.178,2809.4728877544403,64
0.6024903556704522,0.4750629663467407,427.4831848144531,-2.0155449308847726,1729705773,checkpoint_000064,True,False,65,9d170_00660,2024-10-23_19-49-33,39.75659680366516,2849.2294845581055,2370971,node108,10.5.3.178,2849.2294845581055,65
0.6046163798868656,0.4676097631454468,419.9384765625,-1.929473023592366,1729705815,checkpoint_000065,True,False,66,9d170_00660,2024-10-23_19-50-15,41.934877157211304,2891.1643617153168,2370971,node108,10.5.3.178,2891.1643617153168,66
0.6007421790063381,0.4603237211704254,416.46673583984375,-1.9718969813603648,1729705857,checkpoint_000066,True,False,67,9d170_00660,2024-10-23_19-50-57,41.34105062484741,2932.505412340164,2370971,node108,10.5.3.178,2932.505412340164,67
0.5856907610595227,0.47309955954551697,430.4339599609375,-2.109025138633039,1729705898,checkpoint_000067,True,False,68,9d170_00660,2024-10-23_19-51-38,41.17884874343872,2973.684261083603,2370971,node108,10.5.3.178,2973.684261083603,68
0.5836590902507305,0.47478508949279785,430.77581787109375,-2.213952435085906,1729705939,checkpoint_000068,True,False,69,9d170_00660,2024-10-23_19-52-19,41.02173209190369,3014.7059931755066,2370971,node108,10.5.3.178,3014.7059931755066,69
0.582962186485529,0.484713077545166,425.34967041015625,-2.273753786106371,1729705981,checkpoint_000069,True,False,70,9d170_00660,2024-10-23_19-53-01,42.14245319366455,3056.848446369171,2370971,node108,10.5.3.178,3056.848446369171,70
0.591531490534544,0.475328266620636,425.868408203125,-2.2014826342074265,1729706023,checkpoint_000070,True,False,71,9d170_00660,2024-10-23_19-53-43,41.77167749404907,3098.62012386322,2370971,node108,10.5.3.178,3098.62012386322,71
0.601581130027771,0.4906007647514343,441.4329528808594,-2.1143617997746404,1729706064,checkpoint_000071,True,False,72,9d170_00660,2024-10-23_19-54-24,41.52514338493347,3140.1452672481537,2370971,node108,10.5.3.178,3140.1452672481537,72
0.5874249212443828,0.47224631905555725,432.6075744628906,-2.171256632940008,1729706105,checkpoint_000072,True,False,73,9d170_00660,2024-10-23_19-55-05,40.54148054122925,3180.686747789383,2370971,node108,10.5.3.178,3180.686747789383,73
0.5781262494623661,0.47462159395217896,432.9632568359375,-2.096533972942027,1729706146,checkpoint_000073,True,False,74,9d170_00660,2024-10-23_19-55-46,41.24242877960205,3221.929176568985,2370971,node108,10.5.3.178,3221.929176568985,74
0.6233664128184319,0.4999013841152191,506.5719299316406,-2.159046294132943,1729706187,checkpoint_000074,True,False,75,9d170_00660,2024-10-23_19-56-27,40.63440418243408,3262.563580751419,2370971,node108,10.5.3.178,3262.563580751419,75
0.6054082271456719,0.47317010164260864,442.12530517578125,-2.1662677038877893,1729706228,checkpoint_000075,True,False,76,9d170_00660,2024-10-23_19-57-08,41.53206968307495,3304.095650434494,2370971,node108,10.5.3.178,3304.095650434494,76
0.6098472242057323,0.48899146914482117,472.9302673339844,-2.266907741921924,1729706270,checkpoint_000076,True,False,77,9d170_00660,2024-10-23_19-57-50,42.045546531677246,3346.1411969661713,2370971,node108,10.5.3.178,3346.1411969661713,77
0.6068934854865075,0.4833219051361084,453.9998779296875,-2.1966513539135932,1729706312,checkpoint_000077,True,False,78,9d170_00660,2024-10-23_19-58-32,41.839112520217896,3387.980309486389,2370971,node108,10.5.3.178,3387.980309486389,78
0.6004602494835853,0.47502169013023376,426.5359191894531,-2.0162417603636755,1729706353,checkpoint_000078,True,False,79,9d170_00660,2024-10-23_19-59-13,40.85870909690857,3428.8390185832977,2370971,node108,10.5.3.178,3428.8390185832977,79
0.5985503202676773,0.4756639897823334,457.329833984375,-2.2592171333653552,1729706393,checkpoint_000079,True,False,80,9d170_00660,2024-10-23_19-59-53,40.256155490875244,3469.095174074173,2370971,node108,10.5.3.178,3469.095174074173,80
0.5799850498139858,0.47168415784835815,425.56292724609375,-2.111964475628189,1729706435,checkpoint_000080,True,False,81,9d170_00660,2024-10-23_20-00-35,41.44932723045349,3510.5445013046265,2370971,node108,10.5.3.178,3510.5445013046265,81
0.5781344419717789,0.46926775574684143,419.686767578125,-2.093958031368072,1729706477,checkpoint_000081,True,False,82,9d170_00660,2024-10-23_20-01-17,42.208388328552246,3552.7528896331787,2370971,node108,10.5.3.178,3552.7528896331787,82
0.574619432836771,0.4745362102985382,415.9913024902344,-2.0918366028130797,1729706518,checkpoint_000082,True,False,83,9d170_00660,2024-10-23_20-01-58,41.15642070770264,3593.9093103408813,2370971,node108,10.5.3.178,3593.9093103408813,83
0.5692031763494014,0.4699038863182068,447.25390625,-2.2092873710949252,1729706560,checkpoint_000083,True,False,84,9d170_00660,2024-10-23_20-02-40,41.918673515319824,3635.827983856201,2370971,node108,10.5.3.178,3635.827983856201,84
0.5809866024553776,0.4695254862308502,422.7541809082031,-1.9894771419098636,1729706602,checkpoint_000084,True,False,85,9d170_00660,2024-10-23_20-03-22,42.258814573287964,3678.086798429489,2370971,node108,10.5.3.178,3678.086798429489,85
0.5911427740752697,0.4729057550430298,420.62054443359375,-2.0478741592233685,1729706645,checkpoint_000085,True,False,86,9d170_00660,2024-10-23_20-04-05,42.02550196647644,3720.1123003959656,2370971,node108,10.5.3.178,3720.1123003959656,86
0.5990268181264401,0.4719091057777405,441.6382751464844,-2.1875630172161817,1729706685,checkpoint_000086,True,False,87,9d170_00660,2024-10-23_20-04-45,40.87321186065674,3760.9855122566223,2370971,node108,10.5.3.178,3760.9855122566223,87
0.5884427981078625,0.4679504334926605,415.1678466796875,-2.02014668526169,1729706727,checkpoint_000087,True,False,88,9d170_00660,2024-10-23_20-05-27,41.563640832901,3802.5491530895233,2370971,node108,10.5.3.178,3802.5491530895233,88
0.5925098244845867,0.4724705219268799,419.2162780761719,-2.056537641946277,1729706768,checkpoint_000088,True,False,89,9d170_00660,2024-10-23_20-06-08,41.02685832977295,3843.5760114192963,2370971,node108,10.5.3.178,3843.5760114192963,89
0.6220733839273452,0.47139424085617065,434.158935546875,-1.9919073977858557,1729706809,checkpoint_000089,True,False,90,9d170_00660,2024-10-23_20-06-49,40.63185143470764,3884.207862854004,2370971,node108,10.5.3.178,3884.207862854004,90
0.5883225326240062,0.4634554088115692,415.2862243652344,-2.1049934260839422,1729706849,checkpoint_000090,True,False,91,9d170_00660,2024-10-23_20-07-29,40.505146503448486,3924.7130093574524,2370971,node108,10.5.3.178,3924.7130093574524,91
0.6093427769839763,0.4709514081478119,435.6549377441406,-2.0849118968113682,1729706889,checkpoint_000091,True,False,92,9d170_00660,2024-10-23_20-08-09,39.78744649887085,3964.5004558563232,2370971,node108,10.5.3.178,3964.5004558563232,92
0.6041262233257294,0.4609971046447754,411.4266662597656,-1.99306933515212,1729706927,checkpoint_000092,True,False,93,9d170_00660,2024-10-23_20-08-47,38.450639724731445,4002.9510955810547,2370971,node108,10.5.3.178,4002.9510955810547,93
0.597619855850935,0.46010053157806396,406.49932861328125,-1.8633039261278186,1729706966,checkpoint_000093,True,False,94,9d170_00660,2024-10-23_20-09-26,38.48684501647949,4041.437940597534,2370971,node108,10.5.3.178,4041.437940597534,94
0.5898112665116787,0.47238385677337646,439.7154235839844,-2.0971777146233803,1729707008,checkpoint_000094,True,False,95,9d170_00660,2024-10-23_20-10-08,42.06166481971741,4083.4996054172516,2370971,node108,10.5.3.178,4083.4996054172516,95
0.5668833692371845,0.4859564006328583,431.4853515625,-1.9983303613640397,1729707050,checkpoint_000095,True,False,96,9d170_00660,2024-10-23_20-10-50,41.92746615409851,4125.42707157135,2370971,node108,10.5.3.178,4125.42707157135,96
0.5734828786551952,0.4667406976222992,415.1507568359375,-1.9718422714765407,1729707093,checkpoint_000096,True,False,97,9d170_00660,2024-10-23_20-11-33,42.714619636535645,4168.141691207886,2370971,node108,10.5.3.178,4168.141691207886,97
0.5735408915579319,0.46873554587364197,406.4711608886719,-1.9043865768138746,1729707134,checkpoint_000097,True,False,98,9d170_00660,2024-10-23_20-12-14,40.78105020523071,4208.9227414131165,2370971,node108,10.5.3.178,4208.9227414131165,98
0.5861969749629498,0.46696293354034424,395.6658020019531,-1.905181213893775,1729707174,checkpoint_000098,True,False,99,9d170_00660,2024-10-23_20-12-54,40.25870323181152,4249.181444644928,2370971,node108,10.5.3.178,4249.181444644928,99
0.585964213758707,0.4569719433784485,390.5419006347656,-1.894507134989418,1729707215,checkpoint_000099,True,True,100,9d170_00660,2024-10-23_20-13-35,41.60964107513428,4290.791085720062,2370971,node108,10.5.3.178,4290.791085720062,100
