Export;EXP-2023-01 (20230707 10:54);;;StationsCode;NL01485;NL01489;NL01493;NL01494;NL01495;NL01496;NL10107;NL10131;NL10133;NL10137;NL10227;NL10230;NL10235;NL10236;NL10241;NL10247;NL10301;NL10318;NL10404;NL10411;NL10411;NL10418;NL10433;NL10437;NL10441;NL10442;NL10444;NL10520;NL10537;NL10538;NL10544;NL10620;NL10631;NL10633;NL10639;NL10639;NL10641;NL10722;NL10738;NL10742;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10938;NL49003;NL49012;NL49014;NL49562;NL49564
O3;uur;µg/m³;20100916 22:00;20100916 23:00;37.2;19.6;28.1;38.1;53.9;56.8;18.462;13.111;19.411;34.462;14.912;26.062;40.335;12.205;26.584;8.27;70.373;49.63;58.275;;41.79;31.36;38.992;52.423;;;;17.407;41.817;45.952;12.301;9.316;;54.277;;9.04;29.111;9.871;23.536;;21.9;21.383;52.412;56.612;30.273;34.44;40.292;21;19.6;20;;48
O3;uur;µg/m³;20100916 23:00;20100917 00:00;18.9;34.5;26;43;13.9;61.6;25.359;21.233;25.273;32.788;14.731;31.903;45.185;5.777;32.17;9.71;66.664;36.54;51.261;;24.32;44.524;25.955;40.868;;;;21.617;40.463;45.59;21.393;48.66;;55.716;;37.51;32.873;8.101;25.7;;26.23;24.932;46.88;56.985;26.083;35.528;38.224;30;22.2;31;;40
O3;uur;µg/m³;20100917 00:00;20100917 01:00;31.1;6.9;18.2;28.7;22.6;57.2;31.509;12.94;36.828;38.523;28.876;;;11.491;33.065;18.75;68.454;43.064;50.909;;29.67;11.16;23.056;36.785;16.501;;;32.927;29.121;56.345;33.886;36.242;;46.272;;33.11;27.778;24.005;38.47;;33.24;42.701;35.602;57.827;24.282;46.272;52.966;36;20.2;27;;44
O3;uur;µg/m³;20100917 01:00;20100917 02:00;44.3;7.2;16.7;24.9;49.8;64.9;32.543;19.666;36.828;40.09;25.838;30.795;33.332;18.696;28.226;30.36;67.442;37.777;65.534;;36.24;2.633;16.543;48.052;13.783;;68.177;39.429;38.853;60.364;21.734;37.372;33.694;36.476;;38.33;27.213;18.696;34.163;;35.53;38.555;31.893;58.605;24.442;54.821;53.68;32;;24;;37
O3;uur;µg/m³;20100917 02:00;20100917 03:00;19.1;8.8;39.5;46.4;55.1;66.3;36.423;20.413;33.023;37.468;22.523;32.372;36.412;30.496;27.885;;65.267;28.269;67.399;;53.64;39.749;21.873;51.517;20.658;;69.861;29.441;55.535;57.774;25.337;23.12;33.641;35.592;;34.95;27.959;17.726;32.074;;31.14;38.288;49.086;61.259;25.188;51.623;52.519;34;23.3;20;;43
O3;uur;µg/m³;20100917 03:00;20100917 04:00;16.6;0.3;28.9;43.8;57;65;34.44;25.199;27.49;33.246;18.686;22.097;29.068;23.056;28.631;;67.069;26.041;67.25;;45.42;34.216;21.084;55.866;14.092;;67.388;10.67;56.079;56.825;25.966;34.963;32.426;21.297;;23.73;19.496;22.736;35.101;;29.28;38.171;52.604;55.716;25.785;58.296;51.772;16;16.7;15;;47
O3;uur;µg/m³;20100917 04:00;20100917 05:00;5.5;0.1;18.4;33.9;46;64.6;25.593;22.246;26.201;29.377;16.49;22.523;25.167;17.599;26.03;;69.041;23.141;63.956;;42.01;29.111;16.042;45.75;9.21;;67.602;26.894;54.896;62.346;19.549;22.683;31.978;41.945;;20.29;16.852;26.744;28.46;;29.56;38.406;48.596;59.714;32.234;63.519;56.91;24;24.2;24;;59
O3;uur;µg/m³;20100917 05:00;20100917 06:00;8.9;0;11.7;14.4;37.5;62.4;20.21;15.818;20.754;17.204;15.232;9.839;11.203;13.516;11.15;;63.572;23.12;63.764;;42.71;13.527;3.208;36.753;1.524;;65.363;23.483;30.113;58.562;23.664;28.993;26.425;49.076;;16.96;18.409;29.601;24.836;;19.61;37.201;42.296;58.317;37.212;59.17;56.441;34;22.2;37;;42
O3;uur;µg/m³;20100917 06:00;20100917 07:00;14.9;0;11.9;27.1;40.7;57.9;16.447;8.858;12.567;12.674;10.382;8.186;3.816;10.382;7.696;;60.769;18.696;57.145;;18.81;11.8;13.292;31.594;0.565;;68.966;12.759;20.882;55.77;11.587;8.57;45.142;30.678;;-0.35;6.545;19.283;33.31;;12.35;28.897;35.943;65.022;34.856;57.656;41.39;21;14;32;;40
O3;uur;µg/m³;20100917 07:00;20100917 08:00;11.7;1.1;10.6;7;28;39.9;12.919;9.529;12.429;14.049;11.512;9.497;14.134;9.37;6.204;;60.545;19.666;46.016;;22.37;6.929;2.654;47.178;1.066;;67.09;9.977;19.251;59.959;4.807;11.096;40.292;34.973;;4.72;6.001;19.219;26.361;;9.89;28.802;48.063;61.632;33.726;60.023;46.027;14;11.6;7;;47
O3;uur;µg/m³;20100917 08:00;20100917 09:00;16.7;2.3;11.9;21.2;39.4;46.1;18.888;17.119;19.773;19.976;16.597;14.358;15.723;10.446;8.389;;64.681;23.333;46.901;;31.56;14.891;9.721;46.912;6.875;;69.765;17.172;23.003;65.352;5.404;24.698;34.59;46.965;;15.46;8.336;21.447;21.83;;17.31;35.741;57.592;63.359;42.36;57.624;46.027;23;15.3;29;;54
O3;uur;µg/m³;20100917 09:00;20100917 10:00;20.8;3.8;22.5;33.4;46;50.1;25.902;15.84;26.158;24.783;22.971;16.693;33.737;15.882;17.279;;66.674;36.956;;;52.16;25.689;22.534;50.046;12.109;;73.624;25.955;31.797;67.74;6.907;35.805;37.809;47.903;;17.02;15.712;27.373;28.141;;25.77;43.948;62.144;66.216;48.468;64.553;55.588;36;22.6;25;;50
O3;uur;µg/m³;20100917 10:00;20100917 11:00;30.7;4.2;35.9;45.4;60.7;66.1;37.063;22.587;33.652;33.875;35.293;28.109;46.592;24.922;36.167;;70.021;52.924;64.883;;60.07;43.394;29.356;53.147;18.878;;76.097;49.811;42.104;67.921;39.248;45.963;45.633;49.299;;12.11;25.177;33.822;36.125;;26.04;51.623;68.934;65.448;59.628;67.761;69.403;57;37.4;50;;67
O3;uur;µg/m³;20100917 11:00;20100917 12:00;36;10.2;42.7;55.5;62.9;61.7;44.759;32.788;38.406;37.755;36.37;37.478;54.885;30.901;44.076;46.34;72.025;60.492;69.584;;59.7;51.943;39.578;56.995;19.858;;77.739;60.812;45.611;73.23;47.253;52.082;58.776;60.183;;33.27;36.881;46.112;43.671;;39.25;57.507;71.439;70.49;67.772;68.667;72.537;66;52.6;60;;70
O3;uur;µg/m³;20100917 12:00;20100917 13:00;40.1;24.6;40.5;54.2;58.6;62.5;44.791;36.263;41.156;42.296;43.778;48.905;55.983;29.217;40.474;48.62;75.532;58.829;65.544;;57.49;53.616;40.879;62.251;26.361;;74.882;48.02;46.624;73.816;36.54;62.144;64.841;67.538;;51.57;45.515;57.496;55.652;;49.09;61.579;75.905;69.009;71.162;66.408;71.119;57;41.8;57;;63
O3;uur;µg/m³;20100917 13:00;20100917 14:00;42.3;35.4;34.9;53.2;68.8;61.8;41.881;41.827;42.936;43.927;44.823;43.98;57.091;38.853;38.619;45.05;79.284;61.408;71.322;;67.32;50.856;45.036;60.279;41.316;;80.883;39.397;43.597;75.212;23.994;63.221;67.186;68.529;;53.49;41.891;59.117;59.298;;56.03;64.212;77.643;68.241;74.583;63.007;68.38;48;37.9;51;;64
O3;uur;µg/m³;20100917 14:00;20100917 15:00;48.5;16.4;39.7;64.4;74.8;75.5;46.613;52.018;37.425;27.895;46.016;42.978;60.737;27.81;41.976;50.33;87.428;65.001;75.468;;71.47;56.313;51.261;69.542;38.065;;86.66;53.425;53.68;70.938;52.988;62.613;66.546;70.138;;50.96;43.682;55.215;63.327;;52.3;73.07;78.378;65.331;68.369;57.518;63.38;64;48.8;65;;75
O3;uur;µg/m³;20100917 15:00;20100917 16:00;53.8;25.1;46.7;69.1;77;81.6;53.872;50.994;40.154;36.295;47.796;40.921;62.741;34.44;50.738;55.76;96.073;68.817;81.352;;75;62.72;60.311;72.409;37.926;;81.778;56.889;54.736;66.909;57.496;69.648;63.967;78.677;;61.97;52.284;53.648;64.83;;60.46;71.14;75.063;60.907;67.175;56.526;58.765;67;53.4;65;;
O3;uur;µg/m³;20100917 16:00;20100917 17:00;57.5;26.6;51.9;72.6;76.5;81.3;37.18;45.185;38.342;38.619;55.354;45.292;60.875;29.121;60.566;47.13;96.691;72.846;78.453;;75.52;68.135;61.686;78.634;46.251;;78.826;59.458;42.467;59.596;47.839;72.515;60.225;74.829;;63.22;50.749;64.084;64.5;;62.86;69.446;69.648;55.62;62.528;54.8;54.938;63;47.5;57;;67
O3;uur;µg/m³;20100917 17:00;20100917 18:00;56.9;32;46.3;69.1;72.2;72.8;45.888;48.425;34.408;31.935;52.199;40.143;68.678;36.977;63.007;52.19;91.063;75.404;71.439;;65.54;63.359;57.241;75.298;42.52;;73.784;58.072;39.461;58.818;42.115;69.435;56.612;68.444;;57.68;43.789;50.898;64.34;;58.93;66.791;63.221;58.008;57.166;60.577;53.776;60;42.4;46;;61
O3;uur;µg/m³;20100917 18:00;20100917 19:00;50.7;20.9;35.6;58.2;66.9;69;40.761;45.963;42.573;27.107;36.764;52.06;61.419;20.775;62.144;40.58;94.57;64.777;67.431;;59.42;51.964;50.483;60.3;41.902;;70.213;46.912;40.591;61.366;33.097;62.89;50.472;63.935;;48.56;43.256;31.008;51.879;;52.95;62.24;62.133;59.703;50.717;62.688;47.391;54;35.3;40;;51
O3;uur;µg/m³;20100917 19:00;20100917 20:00;45.5;25.6;41.8;59.1;62.7;60.1;31.967;32.66;32.042;29.953;33.598;37.67;54.672;13.719;46.134;38.49;92.107;45.355;66.93;;54.15;53.403;50.163;54.672;29.26;;72.121;46.773;43.959;63.135;14.944;57.614;48.905;57.571;;46.86;31.37;29.228;51.154;;35.89;55.258;62.57;61.376;49.683;62.005;48.66;49;33.6;34;;54
O3;uur;µg/m³;20100917 20:00;20100917 21:00;35.7;24;41.2;53.5;59.9;55.8;11.97;33.982;19.741;24.687;37.137;33.129;48.01;17.311;44.332;38.3;86.575;31.189;69.861;;48.85;48.404;39.205;55.141;36.029;;77.323;57.56;57.337;64.414;31.797;51.357;44.492;57.049;;36.86;33.971;44.268;47.839;;41.56;52.604;64.233;63.626;52.028;62.496;56.164;54;44.6;34;;53
O3;uur;µg/m³;20100917 21:00;20100917 22:00;32.3;8.6;33.3;45.2;66.7;65;18.515;31.786;12.024;15.339;41.081;26.776;34.163;21.308;41.827;36;81.768;29.75;71.641;;60.27;39.226;49.822;43.373;26.179;;76.534;59.309;59.117;64.233;29.452;46.826;45.697;44.46;;23.4;22.576;45.132;41.529;;45.09;50.856;58.861;61.313;48.457;63.849;58.935;56;44.4;38;;62
O3;uur;µg/m³;20100917 22:00;20100917 23:00;51;33.2;34.4;61.7;68.4;67;22.459;30.55;11.139;18.441;34.59;36.7;28.215;18.409;42.179;34.92;82.844;28.546;73.155;;60.9;51.197;51.772;49.097;28.194;;75.052;44.385;57.102;60.183;8.709;48.873;40.442;50.472;;28.05;21.809;36.199;33.012;;40.94;44.055;60.801;62.08;48.596;62.634;56.718;49;27.2;18;;58
O3;uur;µg/m³;20100917 23:00;20100918 00:00;42.7;32.2;15.7;57.6;69.3;70;24.644;36.412;9.028;19.549;26.361;47.455;14.838;18.174;26.776;34.76;82.493;25.87;72.526;;64.78;41.934;42.883;49.715;20.935;;76.683;48.596;60.566;63.636;4.722;55.951;42.392;48.063;;30.7;24.186;34.462;28.983;;42.29;43.671;60.204;63.434;45.643;63.967;61.089;50;34;30;;59
O3;uur;µg/m³;20100918 00:00;20100918 01:00;49.7;5.9;20.8;46.3;69.1;63.5;18.931;;17.599;26.542;21.415;;;24.421;19.581;36.51;79.327;27.117;75.223;;61.17;21.404;35.4;45.888;;;;;59.383;64.574;35.965;51.453;44.918;43.821;;37.47;30.496;26.552;32.735;;42.93;32.714;54.789;64.606;37.649;62.837;64.308;46;23;34;;55
O3;uur;µg/m³;20100918 01:00;20100918 02:00;49.8;5;26.9;49.5;72.6;75.2;17.417;26.179;13.942;24.879;19.677;22.694;35.357;30.603;27;31.74;79.764;19.389;75.713;;69.63;29.345;56.324;48.639;;;77.206;;60.833;63.082;26.734;40.036;37.713;41.561;;38.06;25.966;27.885;30.603;;39.76;34.025;54.896;64.382;44.631;66.354;64.478;47;36.7;27;;62
O3;uur;µg/m³;20100918 02:00;20100918 03:00;45.1;2.4;37.8;59;74;71.5;17.289;28.855;13.9;18.76;11.619;23.632;22.118;26.808;27.458;;75.841;20.082;75.127;;59.83;42.936;52.284;50.643;;;78.154;;57.166;62.72;30.081;24.954;26.307;42.936;;26.3;27.64;21.052;28.748;;37.59;36.199;62.155;58.339;44.29;58.914;63.508;47;46.2;33;;56
O3;uur;µg/m³;20100918 03:00;20100918 04:00;40.7;8.2;29.7;48.9;70.8;77.5;16.394;22.971;17.172;23.131;15.978;28.066;20.391;28.46;38.384;29.72;81.661;22.875;70.416;;58.59;36.412;43.543;44.524;;;76.555;;67.196;58.754;27.981;24.325;21.319;46.134;;28.91;50.216;13.825;28.642;;40.4;29.686;60.364;58.317;46.603;56.526;64.436;40;39.2;29;;53
O3;uur;µg/m³;20100918 04:00;20100918 05:00;44.7;0.8;28.1;54.2;59.2;68.8;16.224;17.46;15.477;17.716;17.194;33.566;18.43;30.763;35.027;25.96;84.625;21.116;74.402;;52.7;30.283;50.802;47.605;;;77.184;;58.243;62.794;28.929;23.493;23.749;48.052;;15.51;35.037;10.169;28.578;;27.84;28.62;59.575;58.509;51.165;48.862;58.935;26;32.5;26;;48
O3;uur;µg/m³;20100918 05:00;20100918 06:00;21.5;3.4;26.3;43.5;43.2;69;17.002;20.7;8.549;6.428;19.347;27.544;18.036;32.191;18.611;24.45;79.476;17.631;69.062;;28.43;40.292;29.143;47.221;;;75.308;;61.472;62.634;20.434;27.363;29.366;38.96;;12.09;15.808;17.034;25.124;;17.14;26.947;60.321;61.035;49.225;51.602;56.271;16;24.5;18;;60
O3;uur;µg/m³;20100918 06:00;20100918 07:00;20.2;12.1;28.5;52.6;48.8;66.6;22.033;18.92;4.957;7.76;11.651;16.309;13.164;22.075;3.176;10.55;76.257;20.605;64.702;;33.21;47.562;22.118;47.359;;;65.427;;29.271;56.974;31.445;44.279;28.151;27.512;;23.41;21.606;20.391;21.756;;17.52;23.92;57.23;58.2;41.22;57.454;53.435;40;43;45;;50
O3;uur;µg/m³;20100918 07:00;20100918 08:00;18.4;2.9;24.5;42.2;30.4;55.6;17.183;22.097;7.259;13.143;13.591;20.455;35.165;18.153;6.843;10.96;79.902;21.351;56.921;;31.66;42.701;10.233;36.594;;;68.433;;34.888;42.883;14.561;37.222;21.052;28.396;;17.86;18.227;18.792;26.467;;24.83;29.43;57.795;49.47;44.673;53.297;48.18;29;24.3;35;;39
O3;uur;µg/m³;20100918 08:00;20100918 09:00;16.7;6.7;17.9;33.1;44.2;67.5;20.807;26.393;12.375;18.952;21.67;27.778;37.095;20.988;33.971;20.9;82.226;29.132;59.138;;35.1;38.171;16.16;48.457;;;68.23;;43.362;54.331;22.342;48.244;27.586;40.879;;26.32;11.128;20.583;31.211;;24.55;34.121;52.231;52.391;42.573;52.369;45.473;36;25.8;28;;44
O3;uur;µg/m³;20100918 09:00;20100918 10:00;45.2;25.5;34.4;43.1;58.3;69.4;34.259;37.265;23.408;27.778;32.937;45.92;27.864;29.271;47.701;42.36;81.619;42.04;66.269;;60.63;29.846;40.399;60.971;;;68.667;;45.856;57.347;30.049;48.671;33.598;54.192;;29.64;28.588;34.057;45.398;;38.31;38.992;48.415;49.15;46.07;54;51.463;42;44.3;46;;60
O3;uur;µg/m³;20100918 10:00;20100918 11:00;56.6;33.4;51;59.1;57.2;68.8;45.217;45.803;31.402;39.781;48.351;58.243;35.186;46.592;55.898;63;84.07;55.525;70.48;;63.93;58.765;52.06;72.313;;;72.26;;45.558;52.423;49.427;46.709;43.256;65.246;;46.33;46.784;47.072;51.74;;52.46;42.712;53.83;55.738;49.843;53.531;53.393;54;43.8;53;;61
O3;uur;µg/m³;20100918 11:00;20100918 12:00;72.5;30.8;54.6;72.2;76.2;76.6;63.807;51.645;44.14;50.024;61.451;63.988;53.137;40.921;62.549;66.05;91.862;59.959;73.454;;82.61;63.508;67.069;74.669;;;75.02;;51.058;63.924;52.007;60.758;44.748;68.742;;49.84;49.118;47.455;53.68;;51.03;42.744;58.744;60.929;48.106;61.472;57.678;57;50;55;;67
O3;uur;µg/m³;20100918 12:00;20100918 13:00;68.8;43.6;71.3;75.5;77.6;111;67.634;52.156;53.062;56.622;62.091;66.429;59.245;44.439;68.604;68.29;95.987;59.298;74.722;;89.39;79.423;62.304;80.158;;;73.347;;54.203;68.028;54.299;65.608;51.239;70.991;;52.47;56.047;52.988;57.038;;51.64;50.046;62.346;61.696;52.828;62.165;64.404;53;47.7;58;;66
O3;uur;µg/m³;20100918 13:00;20100918 14:00;73;35.2;79.2;95.1;69.4;72.2;65.065;57.859;55.994;58.999;63.306;64.478;66.141;45.281;67.367;63.52;100.358;54.299;74.807;;84.63;88.185;65.161;87.535;;;77.76;;60.449;67.58;59.767;82.29;54.022;76.086;;52.72;57.091;45.92;61.099;;52.56;62.485;67.133;63.956;57.763;59.511;62.815;59;56.9;65;;61
O3;uur;µg/m³;20100918 14:00;20100918 15:00;72.4;50.4;52.9;64.2;55.5;59;67.111;55.631;52.881;61.323;55.077;65.427;69.936;48.191;72.643;67.89;106.86;67.442;79.305;;73.11;64.745;62.56;88.846;;;83.164;;64.51;71.076;61.547;76.566;53.329;72.036;;66.04;55.525;43.65;60.662;;54.65;67.282;73.304;63.466;59.671;62.506;62.538;73;68.5;71;;75
O3;uur;µg/m³;20100918 15:00;20100918 16:00;73.4;47.9;46.8;64.5;67.2;65.6;68.113;56.804;58.648;63.54;62.005;72.206;69.211;46.581;74.061;69.92;104.76;72.484;77.248;;71.3;58.978;63.423;87.79;;;83.154;;60.961;66.472;64.638;76.523;59.319;74.519;;60.06;57.475;48.553;69.883;;59.09;71.471;75.052;64.414;61.259;61.941;62.155;74;68.2;72;;76
O3;uur;µg/m³;20100918 16:00;20100918 17:00;68.9;38.6;55.8;71.3;69.3;71;63.178;56.825;59.426;64.542;53.041;73.88;71.204;38.054;75.319;69.43;102.895;72.921;73.933;;64.57;67.655;65.992;86.831;;;78.25;;56.569;68.795;59.255;71.108;58.626;74.509;;60.78;60.012;38.256;67.623;;88.46;69.467;73.859;65.043;56.793;61.526;60.087;70;63.9;69;;72
O3;uur;µg/m³;20100918 17:00;20100918 18:00;;;;;;;53.084;56.868;55.493;61.046;34.888;72.686;70.821;46.965;74.594;64.98;98.951;64.191;68.103;;57.84;70.213;63.434;82.237;;;76.715;;55.077;67.079;54.853;67.836;52.934;65.832;;55.48;49.225;25.668;66.322;;67.62;71.801;69.222;65.534;51.698;63.764;58.946;63;58.8;59;;64
O3;uur;µg/m³;20100918 18:00;20100918 19:00;54.4;28.3;49;60.3;41.8;55.7;25.582;51.645;35.24;41.731;26.201;66.6;59.799;36.711;65.853;58.87;88.579;64.979;70.778;;37.74;60.95;46.038;65.129;;;72.398;;46.837;55.695;26.957;54.128;45.036;52.05;;32.63;31.989;27.714;61.419;;53.07;61.995;60.684;60.652;45.899;58.36;55.695;59;49.2;52;;57
O3;uur;µg/m³;20100918 19:00;20100918 20:00;43.8;12.1;26.9;43.4;48;56;12.269;42.477;21.319;27.522;19.112;49.054;37.158;22.545;41.081;47.24;85.616;46.325;63.53;;35.9;36.689;30.507;65.054;;;69.723;;42.382;50.269;18.121;48.916;36.668;46.88;;17.07;19.976;27;52.444;;40.37;37.222;53.265;52.572;32.49;51.911;48.798;43;29.3;44;;44
O3;uur;µg/m³;20100918 20:00;20100918 21:00;38.8;7.9;31.9;43.3;29.2;58.4;15.147;40.985;16.021;28.567;16.959;38.256;17.055;20.967;14.188;44.13;82.503;38.395;55.695;;6.72;29.953;28.887;59.682;;;71.034;;36.7;39.109;10.766;31.903;25.103;26.446;;20.19;24.058;25.156;39.184;;28.29;22.864;57.528;48.841;32.618;47.914;41.422;28;16.8;32;;32
O3;uur;µg/m³;20100918 21:00;20100918 22:00;27.6;3.5;17.6;32.2;5.5;45.1;10.318;37.659;11.619;27;6.278;26.574;10.414;29.473;8.815;40.53;80.393;30.667;39.226;;3.7;14.934;12.205;54.277;;;72.324;;28.759;39.386;5.522;17.876;24.09;15.627;;23.24;19.805;25.934;34.547;;9.53;28.823;55.77;45.633;29.676;40.292;45.409;25;9;20;;26
O3;uur;µg/m³;20100918 22:00;20100918 23:00;17.6;1.4;8.2;9.8;5.4;46.4;5.138;24.506;14.433;26.446;0.597;21.734;12.354;32.809;13.655;26.24;76.95;31.456;23.365;;0.38;4.594;4.839;56.612;;;71.823;;21.798;38.086;6.662;9.711;21.223;10.574;;18.32;8.208;26.094;32.074;;11.02;28.802;47.445;39.035;26.254;45.537;45.441;11;2;0;;23
O3;uur;µg/m³;20100918 23:00;20100919 00:00;42.3;1.6;14.7;8.9;8.2;28.6;7.909;17.641;17.353;23.845;-1.94;16.533;27.384;37.308;11.97;12.12;74.647;33.428;15.797;;-0.75;4.807;11.16;52.177;;;67.175;;23.802;36.199;4.722;22.832;19.794;8.559;;5.39;3.027;20.722;26.648;;15.71;28.78;41.849;35.645;27.746;49.374;44.503;5;-0.2;1;;28
O3;uur;µg/m³;20100919 00:00;20100919 01:00;53.6;10.9;31.5;13.7;10.4;39.5;0.959;14.006;;23.515;2.27;;;29.441;9.945;0.95;49.481;31.285;1.642;;24.49;26.798;26.467;50.728;;;;15.776;19.954;30.731;9.306;19.912;12.621;3.198;;14.03;2.537;14.358;24.346;;22.73;17.343;28.546;38.8;27.192;51.421;47.924;16;5.7;8;;28
O3;uur;µg/m³;20100919 01:00;20100919 02:00;48;22.8;40.8;28;40.4;41;2.878;13.996;;24.069;2.047;;26.201;20.082;9.924;0.58;38.917;29.995;55.269;;30.2;32.841;34.835;46.294;30.123;;;2.111;25.955;32.586;6.47;21.233;12.194;14.838;;26.27;4.456;12.013;28.684;;25.41;17.3;26.52;37.308;26.222;40.964;46.677;11;4.7;7;;15
O3;uur;µg/m³;20100919 02:00;20100919 03:00;48.9;15.5;46.4;43.1;11.9;49.5;3.134;13.846;;21.873;5.202;;24.559;11.352;15.744;12.14;38.043;32.404;42.723;;31;36.732;28.524;35.719;24.005;;;6.609;50.568;33.353;10.34;18.057;11.523;36.38;;29.72;20.903;10.691;28.237;;25.19;15.723;26.009;35.378;22.662;40.015;41.177;10;;7;;21
O3;uur;µg/m³;20100919 03:00;20100919 04:00;41.6;25.5;35.5;42.1;45.9;52.1;4.882;11.917;;21.01;5.756;;18.824;14.06;11.363;11.09;47.317;31.616;42.477;;33.02;33.321;21.404;28.396;21.01;;;23.973;58.477;43.032;28.311;25.998;14.667;47.327;;28.26;42.605;11.31;25.017;;22.62;14.998;20.327;44.609;19.848;42.925;41.401;32;24.1;29;;49
O3;uur;µg/m³;20100919 04:00;20100919 05:00;28.9;19.4;29;30.3;28.1;29.6;5.255;8.73;;21.809;4.072;;10.457;18.675;3.699;13.78;44.972;29.516;41.593;;27.7;24.207;10.798;24.623;8.272;;;32.991;47.839;40.154;34.526;23.632;15.168;43.352;;24.2;35.282;14.955;22.257;;19.17;19.762;26.126;42.978;;35.986;36.466;42;33.4;31;;41
O3;uur;µg/m³;20100919 05:00;20100919 06:00;26.2;9.2;22.4;24.5;22.8;23.4;5.351;8.986;;24.335;7.909;;12.29;18.59;11.619;13.75;42.072;27.97;16.415;;17.12;20.786;8.229;23.205;6.545;;;26.211;33.119;33.907;25.657;25.678;16.021;34.632;;20.61;31.53;17.396;17.577;;12.95;23.301;27.65;46.24;;32.98;33.854;31;28.1;30;;36
O3;uur;µg/m³;20100919 06:00;20100919 07:00;19.4;7.2;16.9;17.9;20;15;8.783;8.655;;27.533;15.914;;13.207;16.383;16.522;12.75;38.214;25.998;8.837;;6.2;21.052;4.658;18.707;7.238;;;14.625;29.676;33.843;21.105;13.804;15.381;22.758;;22.3;18.995;15.808;18.377;;8.39;23.451;24.964;40.975;;30.177;28.78;25;19.3;20;;23
O3;uur;µg/m³;20100919 07:00;20100919 08:00;23.6;6.7;19.5;15.7;9.3;41.3;13.559;14.262;;30.55;22.886;;19.773;24.058;18.377;23.66;36.977;26.627;21.383;;8.23;18.824;10.457;27.32;6.662;;;15.808;17.332;26.638;19.048;7.11;12.322;15.744;;9.82;11.171;15.659;20.509;;9.51;22.523;23.653;43.693;25.124;33.545;33.641;19;12.1;15;;17
O3;uur;µg/m³;20100919 08:00;20100919 09:00;33;17.5;25.3;29.9;15.9;42.3;20.668;25.934;;32.031;27.906;;24.687;33.076;20.956;34.77;38.342;34.206;44.034;;19.59;23.237;22.534;32.799;20.178;;;11.267;14.156;31.275;12.93;15.243;17.268;15.424;;8.43;7.099;15.584;15.723;;17.83;25.71;25.049;38.629;27.725;37.617;34.717;12;9;11;;18
O3;uur;µg/m³;20100919 09:00;20100919 10:00;35.4;25.3;31.6;33.3;21.5;40.5;31.829;34.877;;38.043;36.753;;32.564;41.06;27.97;41.73;51.996;37.414;34.398;;20.11;28.993;23.994;39.152;24.868;;;11.661;19.528;31.104;14.124;23.461;12.525;22.715;;17.94;12.802;19.816;21.905;;27.46;24.548;24.612;31.637;29.697;38.096;34.717;15;11.3;15;;22
O3;uur;µg/m³;20100919 10:00;20100919 11:00;44.1;28.1;40.2;34.6;38;71.7;43.042;42.669;;45.622;48.074;;43.192;50.792;37.638;52.13;61.632;42.733;67.015;;37.23;40.335;28.45;41.497;32.682;;;16.767;22.96;37.276;15.584;33.673;15.595;29.985;;28.86;15.062;29.185;31.573;;40.55;23.962;19.283;28.876;30.315;35.687;34.909;21;15.9;22;;33
O3;uur;µg/m³;20100919 11:00;20100919 12:00;48.8;34.9;44.5;41.3;41.6;53.1;51.133;52.156;;48.873;55.834;;51.357;57.806;46.347;59.98;71.013;58.541;70.789;;46.61;46.603;37.67;57.944;41.124;;;33.31;60.993;63.412;30.177;46.283;24.687;43.522;;36.74;28.759;40.431;44.823;;55.37;30.582;25.241;29.899;31.37;31.648;35.826;38;31.9;44;;62
O3;uur;µg/m³;20100919 12:00;20100919 13:00;63.7;44.9;56;54.5;43.5;62.5;61.941;56.335;;56.505;60.204;;54.938;57.038;52.348;60.48;86.181;60.652;63.167;;66.38;53.521;50.579;67.943;45.729;;;68.753;68.454;56.964;46.325;50.024;37.265;46.496;;42.37;35.282;54.97;49.854;;57.73;41.998;36.178;29.057;37.937;31.765;39.642;68;62.7;70;;70
O3;uur;µg/m³;20100919 13:00;20100919 14:00;68.3;51.9;63.8;63.4;54.4;65;63.029;55.258;;60.662;62.346;;57.262;58.967;58.84;67.26;91.83;59.959;74.871;;72.28;63.722;52.465;77.078;49.726;;;54.704;62.368;62.283;43;58.882;39.631;61.121;;48.52;47.754;58.818;50.76;;58.81;55.311;50.621;44.449;40.164;33.342;36.274;50;52.3;52;;65
O3;uur;µg/m³;20100919 14:00;20100919 15:00;77.8;53.5;61.1;67;63.6;68.2;61.174;58.2;;61.153;59.085;;57.219;63.423;57.294;64.7;103.918;59.191;78.517;;70.1;67.207;51.08;80.99;51.122;;;61.067;62.965;61.643;47.818;64.617;43.703;66.354;;51.1;54.512;57.411;58.85;;61.18;53.126;50.738;51.218;41.881;33.566;34.877;57;57.1;61;;67
O3;uur;µg/m³;20100919 15:00;20100919 16:00;81.3;59.2;69.4;73.7;69.9;69.4;61.142;56.889;;56.004;59.874;;56.836;58.168;54.512;66.01;103.939;61.057;82.589;;75.55;74.53;57.582;88.174;50.749;;;59.692;61.249;61.75;49.182;69.883;53.158;66.887;;54.51;53.638;55.588;60.961;;60.76;51.879;53.51;54.181;45.483;48.809;43.565;60;54.9;63;;67
